system:index,CD_GEOCMU,NM_MUNICIP,max,.geo
00003dd55eb82efe5b8a,3166501,SERRA AZUL DE MINAS,3,
0000359122b663b3d5c6,3167103,SERRO,3,
000039fd50e89abd2758,3121001,DATAS,3,
000001316423969574d6,3153301,PRESIDENTE KUBITSCHEK,3,
0000e739687e0c984a7b,3102407,ALVORADA DE MINAS,3,
0000292165107b655306,3122603,DOM JOAQUIM,3,
0000df5075ac3922b456,3166105,SENHORA DO PORTO,3,
0000e71f44294d6929be,3113800,CARMÉSIA,3,
0000a414e75a863de4be,3123106,DORES DE GUANHÃES,4,
00000786dc8fe86b5d98,3108800,BRAÚNAS,3,
0000f6eadb4a4eac4a91,3136108,JOANÉSIA,3,
00007b2c2aa436ca50f4,3100500,AÇUCENA,3,
00006888330396c8c753,3141702,MESQUITA,3,
0000dfb0c3152440f870,3106309,BELO ORIENTE,3,
00000d3c18638eb5262a,3158953,SANTANA DO PARAÍSO,3,
00001f913e26fde614f6,3113404,CARATINGA,4,
00001c82e51665f0fb75,3131158,IPABA,3,
0000f75259172af2e52f,3170578,VARGEM ALEGRE,4,
000089bc01cc6bb45581,3129301,IAPU,3,
000024d92e38947f6095,3130903,INHAPIM,3,
0000fea5633dac87f406,3109253,BUGRE,3,
00001b9788d38a53c0de,3144359,NAQUE,3,
0000bce605b8e28060c5,3149952,PERIQUITO,3,
0000aa909d4a8d932294,3157500,SANTA EFIGÊNIA DE MINAS,3,
0000cf5e67ba422c31c6,3161601,SÃO GERALDO DA PIEDADE,3,
00006e9b83c5baf3c8da,3127701,GOVERNADOR VALADARES,4,
0000ca812c615ff5cf10,3162609,SÃO JOÃO DO ORIENTE,3,
0000570a93fc6940060d,3167707,SOBRÁLIA,3,
000011c8a6b09849313e,3168408,TARUMIRIM,3,
00001957cbf7d6bd7dde,3123700,ENGENHEIRO CALDAS,3,
0000e722ab88097f7a95,3125804,FERNANDES TOURINHO,3,
0000355bbfa1f6613728,3101805,ALPERCATA,3,
0000f8586de8ce57a474,3133204,ITANHOMI,3,
0000deaf054589987f22,3112653,CAPITÃO ANDRADE,3,
0000b96548b5254d5c3a,3164472,SÃO SEBASTIÃO DO ANTA,3,
0000d8eada5164bf9f87,3160959,SÃO DOMINGOS DAS DORES,3,
0000dc5b169f78c3e95b,3122504,DOM CAVATI,3,
0000c047a86a9dafa24d,3170057,UBAPORANGA,3,
0000f353d7273e6c559b,3130556,IMBÉ DE MINAS,3,
0000377ea4729e815b3c,3131208,IPANEMA,3,
0000bef9c07b3a31f8e6,3102209,ALVARENGA,3,
0000951fab4d3a9c7f54,3151909,POCRANE,3,
00004259a13c85de4862,3168051,TAPARUBA,3,
00009ab07d9602737d8c,3144003,MUTUM,3,
0000cece7b1072738cf0,3101102,AIMORÉS,4,
00002c8724f4f4e78345,3159506,SANTA RITA DO ITUETO,3,
000093941245923fae41,3118403,CONSELHEIRO PENA,4,
0000789bee5d0f46ae64,3134103,ITUETA,4,
0000efc42bb648af63c9,3154309,RESPLENDOR,4,
00006e164bc16990464d,3169505,TUMIRITINGA,4,
0000c1683586de9f8f61,3127305,GALILÉIA,4,
000043e6c903a4c3f84d,3127370,GOIABEIRA,3,
0000cfffe826675cbef8,3161650,SÃO GERALDO DO BAIXIO,3,
00001b45fbb6b4904505,3122108,DIVINO DAS LARANJEIRAS,3,
0000e779dd35980e3e15,3115706,CENTRAL DE MINAS,3,
0000fb25011fd3d02b57,3141504,MENDES PIMENTEL,3,
0000aaef0b2d2225ad98,3131802,ITABIRINHA,3,
0000359771457e8f41fd,3161056,SÃO FÉLIX DE MINAS,3,
00000b6c80234b0154c5,3144904,NOVA MÓDICA,3,
00005f1b2ce5af7fe834,3135076,JAMPRUCA,3,
000003ce7a8c45de63fc,3126901,FREI INOCÊNCIO,3,
0000dd3ae6bdca5325d4,3171501,MATHIAS LOBATO,3,
0000667959a78e192c1d,3132701,ITAMBACURI,3,
0000e6e6ac88bea7944f,3140100,MARILAC,4,
0000eb461167b13bdd30,3163003,SÃO JOSÉ DA SAFIRA,4,
0000efd90e42ff102bfe,3144201,NACIP RAYDAN,4,
000035f3620e62ae0580,3158201,SANTA MARIA DO SUAÇUÍ,4,
0000388f47b79c7f1abc,3171907,VIRGOLÂNDIA,4,
00004379e475d9b89c54,3119203,COROACI,3,
0000386bc29028bff858,3165503,SARDOÁ,3,
00004d37dd11511e7a6b,3100609,ÁGUA BOA,3,
000020cdf0cd98874210,3126752,FRANCISCÓPOLIS,3,
0000ac4395dd768282ed,3139201,MALACACHETA,3,
0000dd598c6bfa1e5e4d,3165552,SETUBINHA,3,
00005800a9afcf882aa9,3102852,ANGELÂNDIA,3,
0000262d5c87a57069b3,3106507,BERILO,3,
0000a8c66aae267c15a1,3126505,FRANCISCO BADARÓ,3,
00008a0ea8bd96958ec7,3135456,JENIPAPO DE MINAS,3,
000004e64970ae6d4f2b,3145307,NOVO CRUZEIRO,3,
000046adacd93a752765,3103405,ARAÇUAÍ,4,
000034680d61c64e4ee8,3137007,LADAINHA,3,
0000ff86bf4a64ccfb55,3152402,POTÉ,3,
0000caeaa9741cec56bb,3168606,TEÓFILO OTONI,3,
000006788b5f92f7567d,3132305,ITAIPÉ,3,
00007d52918133e35962,3113008,CARAÍ,3,
0000d605e42a47458690,3115458,CATUJI,3,
00000b203e7b20ca16e9,3146206,OURO VERDE DE MINAS,3,
0000356032b525a46776,3126802,FREI GASPAR,3,
000016de0703473480c3,3104700,ATALÉIA,3,
0000645b86d307047e0c,3163300,SÃO JOSÉ DO DIVINO,3,
0000d0ff80917baec66f,3150000,PESCADOR,3,
000084e8aeed558caecb,3110806,CAMPANÁRIO,3,
0000198094dcaca63e9f,3139607,MANTENA,3,
0000f335eade2d7aa0ca,3144672,NOVA BELÉM,3,
000096c990805ae7e665,3200169,ÁGUA DOCE DO NORTE,3,
00006aaf01b17739767c,3202108,ECOPORANGA,3,
000032dce099a5396baa,3200904,BARRA DE SÃO FRANCISCO,3,
0000a07732b59b20faec,3205150,VILA PAVÃO,3,
0000501abe87f8841e84,3203908,NOVA VENÉCIA,3,
0000d8cf2ac08a5fa102,3113701,CARLOS CHAGAS,3,
00004dad8611c43319ee,3148509,PAVÃO,3,
0000724c5d5f483ed887,3145356,NOVO ORIENTE DE MINAS,3,
0000d658ebbebe4f17a5,3144300,NANUQUE,4,
00004d2c97a778dd74c8,3203601,MUCURICI,3,
0000d3c99433e965d03f,3204252,PONTO BELO,3,
000059e75f8ce239165a,3203502,MONTANHA,4,
000046763ce301b9cdaa,2918902,LAJEDÃO,4,
00005f89d9febf110251,3166709,SERRA DOS AIMORÉS,4,
00005930ec3323fe422b,2922003,MUCURI,4,
0000447baf415c6f808f,2912806,IBIRAPUÃ,3,
0000b8a414547bc2a41c,2923001,NOVA VIÇOSA,3,
000042ca716cd0029865,3204054,PEDRO CANÁRIO,4,
00002b541106cb00abcc,3204104,PINHEIROS,4,
0000c42b7f17e6601f2b,3204906,SÃO MATEUS,4,
000041368a201515847d,3201605,CONCEIÇÃO DA BARRA,4,
000069c326bfdd434410,3201001,BOA ESPERANÇA,3,
000080789acf480c4624,3204708,SÃO GABRIEL DA PALHA,3,
0000b5ad6e2048e6213c,3205176,VILA VALÉRIO,3,
0000bafc97836614690b,3203056,JAGUARÉ,3,
0000a00ddd6741e5527a,3205010,SOORETAMA,3,
0000baf915d07e5a9169,3203205,LINHARES,3,
000087370290a816903c,3204351,RIO BANANAL,3,
0000cbb016b10a6dbd69,3202256,GOVERNADOR LINDENBERG,3,
0000db0c2928e79f1440,3203353,MARILÂNDIA,3,
00009f6a14cd54e0e6fe,3201506,COLATINA,4,
00009078e2c7af7dbc41,3204658,SÃO DOMINGOS DO NORTE,3,
0000e4202bdee51a30bf,3200136,ÁGUIA BRANCA,3,
000045f0a0337b5ab30a,3204005,PANCAS,3,
00005df71a9e3a4d0238,3200359,ALTO RIO NOVO,3,
0000fd79a947ac2f6852,3203304,MANTENÓPOLIS,3,
00003e150843173c0596,3162575,SÃO JOÃO DO MANTENINHA,3,
00009db2cda8a2059908,3120839,CUPARAQUE,3,
00004292f817a0fed799,3200805,BAIXO GUANDU,4,
00001e5c8fe382433588,3204955,SÃO ROQUE DO CANAÃ,3,
0000d94a0d174463b994,3202702,ITAGUAÇU,4,
0000ffec144df9c15846,3203163,LARANJA DA TERRA,3,
000004a0dda747279afa,3202900,ITARANA,4,
0000d140ad09df5b1f42,3204559,SANTA MARIA DE JETIBÁ,4,
0000be4b888bd8b8409f,3204609,SANTA TERESA,4,
000026352bdaec6a0ef3,3204500,SANTA LEOPOLDINA,4,
00008e30e8461eaa570b,3202207,FUNDÃO,3,
0000013fbbf0599852d4,3205002,SERRA,2,
0000bdeade1de5d9c1f2,3202504,IBIRAÇU,3,
000064c2763d01954039,3200607,ARACRUZ,3,
00008dbbd891f36b3a16,3203130,JOÃO NEIVA,3,
0000101250e332844c11,3205200,VILA VELHA,2,
0000039744d78ab97236,3205309,VITÓRIA,2,
00006cfa73d24b615cb1,3201308,CARIACICA,3,
0000995e6d0cd7a78241,3205101,VIANA,2,
0000254bc0c75e05b511,3201902,DOMINGOS MARTINS,3,
000070d2f7fb57db1502,3202405,GUARAPARI,2,
0000af353fa2dc242132,3203346,MARECHAL FLORIANO,3,
00008e82985b5aa95aea,3200409,ANCHIETA,2,
0000cc546bc65625d33d,3202603,ICONHA,2,
0000e527fed6a0e033ac,3200300,ALFREDO CHAVES,3,
00002075f9515cef88d6,3205036,VARGEM ALTA,3,
000069f5825f25f6ab8a,3204401,RIO NOVO DO SUL,3,
00006dde06e66df3eead,3204203,PIÚMA,2,
000090daaab7d82ac056,3202801,ITAPEMIRIM,3,
00008160b921202e6916,3203320,MARATAÍZES,3,
000093db07c68a51b3d9,3204302,PRESIDENTE KENNEDY,3,
000045e1ada136f6eddb,3201209,CACHOEIRO DE ITAPEMIRIM,3,
00006ba23ccc98ffd96c,3200706,ATÍLIO VIVACQUA,3,
00006abca3b9fdc4d847,3203403,MIMOSO DO SUL,4,
000029a6111205e52728,3203809,MUQUI,3,
00000c8b86cab9b41b20,3201407,CASTELO,3,
0000fbb27444170b6fab,3201704,CONCEIÇÃO DO CASTELO,3,
0000f95df41dc7269d21,3205069,VENDA NOVA DO IMIGRANTE,3,
0000bf0cd938ea16e957,3201159,BREJETUBA,3,
00008df6810244c65761,3200102,AFONSO CLÁUDIO,3,
0000455a299a075696fd,3117405,CONCEIÇÃO DE IPANEMA,3,
000061f0952faa1f1a3d,3116001,CHALÉ,3,
0000b8e3d6f7792bb1ab,3137700,LAJINHA,3,
0000efa9a16a62859880,3203700,MUNIZ FREIRE,3,
000053ec5e584467e3b8,3202454,IBATIBA,3,
000093a04891b6dec67c,3203007,IÚNA,3,
000023e239188063a028,3202652,IRUPI,3,
000083d07a90a1e8dd12,3163607,SÃO JOSÉ DO MANTIMENTO,3,
00004508f6ee42a86abf,3123528,DURANDÉ,4,
0000ae8010cc5509f9e8,3140530,MARTINS SOARES,4,
0000421a5f73b82ff996,3139508,MANHUMIRIM,4,
000077b393f562042405,3154150,REDUTO,4,
0000cb86d93ecff76024,3158904,SANTANA DO MANHUAÇU,4,
0000cb5e8c002a261af0,3167608,SIMONÉSIA,3,
0000599e046140a34750,3150158,PIEDADE DE CARATINGA,3,
00001aa3514250e380dd,3157252,SANTA BÁRBARA DO LESTE,3,
0000210b2deb4bc5aa55,3159357,SANTA RITA DE MINAS,3,
00001f346a985806a577,3107802,BOM JESUS DO GALHO,4,
00003a33d61e911c7114,3123858,ENTRE FOLHAS,3,
000070bd78ce09962de1,3150539,PINGO D'ÁGUA,3,
0000b90b05a176d7eebf,3171154,VERMELHO NOVO,3,
000069e48176d9a69394,3112901,CAPUTIRA,3,
000076753ecf2822c91d,3139409,MANHUAÇU,4,
00005b54c2a77dbb6e0b,3138674,LUISBURGO,3,
00002b006309fc492893,3153509,ALTO JEQUITIBÁ,4,
00003b736c27ce24fe9a,3102050,ALTO CAPARAÓ,4,
000013dfb0a9fa8d3207,3112109,CAPARAÓ,4,
0000620d34d78c456d5f,3124203,ESPERA FELIZ,4,
00005226bac1f97044cf,3122009,DIVINO,3,
000011d5c824c7e7e7a5,3162559,SÃO JOÃO DO MANHUAÇU,3,
00000e22ac8126848f0c,3145877,ORIZÂNIA,3,
000077dea1781ee058c2,3157906,SANTA MARGARIDA,3,
00005a2349c35a0ebefb,3140902,MATIPÓ,3,
00002f7c2342aa4679da,3148756,PEDRA BONITA,3,
00001decf18cd4bed590,3166303,SERICITA,3,
00002c43e4c79a558e54,3125952,FERVEDOURO,3,
0000786dcc05b3ebbc90,3142106,MIRADOURO,3,
0000300bb0659947a6c9,3161403,SÃO FRANCISCO DO GLÓRIA,3,
0000b95b79e1fd066d43,3113305,CARANGOLA,3,
0000c09a4071886f6ca7,3149002,PEDRA DOURADA,3,
0000541d49dd02863f1c,3125309,FARIA LEMOS,3,
00004bc11d752f376208,3169208,TOMBOS,3,
000022938ad99c163932,3110103,CAIANA,4,
0000e4d33c5a43760430,3304102,PORCIÚNCULA,4,
00007a6940caa7b7476c,3306156,VARRE-SAI,4,
000017c8f2a52cc48d27,3202009,DORES DO RIO PRETO,4,
00001837d3d96da92bdf,3202306,GUAÇUÍ,4,
0000a2c444bd53d08420,3300605,BOM JESUS DO ITABAPOANA,4,
000019160e668e767863,3204807,SÃO JOSÉ DO CALÇADO,4,
0000eaae46676422ba06,3200201,ALEGRE,3,
00006f151f35eb8de26a,3201803,DIVINO DE SÃO LOURENÇO,3,
00007d561c335a3ce1ed,3202553,IBITIRAMA,3,
0000b57d7e3d3cd5e3e2,3203106,JERÔNIMO MONTEIRO,3,
00008b2f9fdda9349afb,3200508,APIACÁ,3,
0000fed4d41a5c892707,3304755,SÃO FRANCISCO DE ITABAPOANA,3,
00000f3f57116a6efb0a,3301009,CAMPOS DOS GOYTACAZES,3,
00004c04962c847f0a70,3201100,BOM JESUS DO NORTE,3,
00005336952da0cdf9da,3302205,ITAPERUNA,3,
0000f73d81f104aa57fe,3301157,CARDOSO MOREIRA,3,
00004ba104425c610568,3304805,SÃO FIDÉLIS,2,
0000fcefa9b698c0b14e,3302056,ITALVA,3,
00007ea32e9d8e0ac7ed,3300902,CAMBUCI,2,
0000752abe87ef16713a,3305133,SÃO JOSÉ DE UBÁ,2,
0000651e56806e858bb5,3303104,NATIVIDADE,3,
000073935ca0ad81e062,3103108,ANTÔNIO PRADO DE MINAS,3,
0000e6ed3978d1c4392d,3124906,EUGENÓPOLIS,3,
000009aa6d7971a9d14a,3148202,PATROCÍNIO DO MURIAÉ,2,
0000ee1180ba691babfe,3171402,VIEIRAS,3,
00005d6575ec6c1a6a9d,3105509,BARÃO DE MONTE ALTO,2,
000063aaad85e8e4a3ff,3138005,LARANJAL,2,
0000d2930617d2c92325,3146701,PALMA,2,
000055cec49918edae7b,3302304,LAJE DO MURIAÉ,2,
0000569c971a198472f9,3303005,MIRACEMA,2,
0000d93a13721b3dbdaf,3304706,SANTO ANTÔNIO DE PÁDUA,2,
00005e9ac6a2a8bb18da,3300159,APERIBÉ,2,
0000951f5c4cd3fbc36c,3302106,ITAOCARA,2,
00007eb5ad440b4e301b,3305307,SÃO SEBASTIÃO DO ALTO,2,
0000cca225799a035a38,3304607,SANTA MARIA MADALENA,2,
0000fe9f679128c2ed97,3151107,PIRAPETINGA,2,
0000559cf0c08f88fec8,3304151,QUISSAMÃ,2,
0000e0dde64c6676e8b4,3305000,SÃO JOÃO DA BARRA,2,
000092ecc6ac988fd4ba,2906907,CARAVELAS,3,
0000960e9e2934b70d72,2605459,FERNANDO DE NORONHA,0,
00005f8c4345181afc57,2704500,MARAGOGI,2,
0000588d415abb2030f5,2613404,SÃO JOSÉ DA COROA GRANDE,2,
00007aba3091c24916aa,2611903,RIO FORMOSO,2,
0000c25b172b9df3b8fa,2614857,TAMANDARÉ,2,
000010db8ee248747272,2601409,BARREIROS,2,
0000e5ab6b68ae64dab8,2605905,GAMELEIRA,2,
000006592ce76fcdbebf,2600401,ÁGUA PRETA,2,
0000dfa5fd983151d0fc,2707305,PORTO CALVO,2,
00002f7d42cad3d9faf4,2703502,JACUÍPE,2,
0000ac16f22fcf50554f,2703908,JUNDIÁ,2,
00004465fae52ed3db6a,2701357,CAMPESTRE,2,
0000fbb0c26a0627052c,2610004,PALMARES,2,
0000af0e21f09a89f490,2604205,CATENDE,2,
0000a60e9e2d6b5ba01a,2616506,XEXÉU,2,
0000701cbc1e09e1bc00,2609204,MARAIAL,2,
0000efe8b930d986f7bf,2601508,BELÉM DE MARIA,2,
0000a11c41ae47314774,2607950,JAQUEIRA,2,
0000269cbeb1611a812e,2608701,LAGOA DOS GATOS,2,
0000c5ab5392b13cb750,2612901,SÃO BENEDITO DO SUL,2,
0000fb298175789df500,2702108,COLÔNIA LEOPOLDINA,2,
00000b23b039a7431e37,2703007,IBATEGUARA,2,
0000ab983b86c5563ae5,2705606,NOVO LINO,2,
000088cf2e64d3a423bc,2705101,MATRIZ DE CAMARAGIBE,2,
00001be9a04eb70ec6f7,2703809,JOAQUIM GOMES,2,
0000d12b33fbf650d85f,2708501,SÃO LUÍS DO QUITUNDE,2,
00007c58a8b5b9cd0175,2709301,UNIÃO DOS PALMARES,2,
00002e67696c856ebbef,2702801,FLEXEIRAS,2,
00003b950c147f36f617,2701100,BRANQUINHA,2,
00009f2e87d77b3a8c8c,2705507,MURICI,2,
0000a469a2cc5910f2ac,2706505,PASSO DE CAMARAGIBE,2,
00009088bc883ce13521,2708709,SÃO MIGUEL DOS MILAGRES,2,
00007147d862aa44853a,2707404,PORTO DE PEDRAS,2,
00006ebc7f434551de8f,2703601,JAPARATINGA,2,
000092ea22f2a7ea277d,2704302,MACEIÓ,2,
000085abe305fcc8d487,2706448,PARIPUEIRA,2,
000025d5e64df90051ea,2700508,BARRA DE SANTO ANTÔNIO,2,
00006c68e34f199ff25e,2705200,MESSIAS,2,
0000bfa169d0113afd30,2707701,RIO LARGO,2,
0000c6861c473b1bf1f1,2708907,SATUBA,2,
00008ba29b1991af0411,2707909,SANTA LUZIA DO NORTE,2,
0000924b0c36a490cc13,2702207,COQUEIRO SECO,2,
0000c0a4c6c5441bcc2e,2706901,PILAR,2,
0000c8622fb53ce5e17d,2704708,MARECHAL DEODORO,2,
00006beb0a1a8142490e,2700607,BARRA DE SÃO MIGUEL,2,
00009dd1aa4cc0f96b66,2707800,ROTEIRO,2,
000001ad21bc18d6ec68,2708600,SÃO MIGUEL DOS CAMPOS,2,
00005a27f746709d0eeb,2703759,JEQUIÁ DA PRAIA,2,
0000510adf6dc02baeb8,2702306,CORURIPE,2,
00007a8ca54194340b52,2701407,CAMPO ALEGRE,2,
0000b3876904b9398833,2704005,JUNQUEIRO,2,
0000b22c55885ac49680,2709152,TEOTÔNIO VILELA,2,
000013b46fe0d6db2ee6,2704203,LIMOEIRO DE ANADIA,2,
0000156c375626056056,2700300,ARAPIRACA,1,
0000ce96fc698d094408,2708808,SÃO SEBASTIÃO,2,
0000e3d489f30f2a3142,2702603,FEIRA GRANDE,1,
00008a9048ac81cefd90,2703205,IGREJA NOVA,2,
000043e4f24401aae119,2706703,PENEDO,3,
0000a937d3718689d699,2806404,SANTANA DO SÃO FRANCISCO,3,
00002110d72e200b2d5d,2804409,NEÓPOLIS,2,
000054a3cb5b665f1ee3,2706802,PIAÇABUÇU,3,
0000cc0696c977f081ae,2702702,FELIZ DESERTO,2,
0000bf0e4e9264e4f7ea,2804904,PACATUBA,2,
000040a8c4c6ca554b95,2802700,ILHA DAS FLORES,3,
000082dc01ce3f95042c,2800704,BREJO GRANDE,3,
0000898ce3f0aa50decf,2803401,JAPOATÃ,2,
00009201437dfab588f2,2806909,SÃO FRANCISCO,2,
0000be7fb1773eff76de,2801603,CEDRO DE SÃO JOÃO,2,
0000896435088d92fc21,2803807,MALHADA DOS BOIS,2,
00002336e5061dbf12b2,2804300,MURIBECA,2,
0000e41d8858f568f874,2803302,JAPARATUBA,2,
000076cadd50b72cc59e,2801306,CAPELA,2,
00006dec809f144bcd8b,2805307,PIRAMBU,2,
000082f2907a6ddecc0f,2800605,BARRA DOS COQUEIROS,1,
000072c6f08fbee6f6e6,2806602,SANTO AMARO DAS BROTAS,1,
0000b2c08540b22edd2d,2806107,ROSÁRIO DO CATETE,1,
0000a4aab006d38eb6cf,2802502,GENERAL MAYNARD,1,
0000bb31fd1741f09666,2801504,CARMÓPOLIS,1,
000031916a1056999a6f,2807204,SIRIRI,1,
000088fb6f57773116e2,2802007,DIVINA PASTORA,1,
0000f5211bf3f38132f3,2804003,MARUIM,1,
0000fb5c7d39d63445e4,2800308,ARACAJU,1,
00002ac27dcec679acd1,2804805,NOSSA SENHORA DO SOCORRO,1,
0000004acc28f1f41954,2803609,LARANJEIRAS,1,
0000460798ca416327f6,2805901,RIACHUELO,1,
000005c56215e4bfad2d,2800506,AREIA BRANCA,1,
0000aac5b89dc4d8c3f2,2806701,SÃO CRISTÓVÃO,1,
00008b80108305873616,2803906,MALHADOR,1,
0000d6c6e85d51565414,2806503,SANTA ROSA DE LIMA,1,
0000e2195f26f69996b7,2804607,NOSSA SENHORA DAS DORES,1,
0000937d3b71eff79385,2804102,MOITA BONITA,1,
000095880646cdf3740f,2807006,SÃO MIGUEL DO ALEIXO,1,
000083a77c24e913173d,2801900,CUMBE,1,
0000bc917b50f2c96614,2800209,AQUIDABÃ,2,
00002779f11048a4f55e,2802601,GRACHO CARDOSO,1,
00005b2516179b9d5321,2802205,FEIRA NOVA,1,
00009661901e466c142d,2803104,ITABI,1,
0000c540b20881c99c90,2801108,CANHOBA,1,
0000ed351a3c9feb2329,2802403,GARARU,2,
000098ac109998d107d8,2805604,PORTO DA FOLHA,1,
0000b0989a9217aca964,2804706,NOSSA SENHORA DE LOURDES,2,
00001e3a4dcf528661b7,2709202,TRAIPU,2,
0000265122300cfe0815,2807303,TELHA,2,
0000d2a323cc37b04c74,2800100,AMPARO DE SÃO FRANCISCO,2,
00000a7552ba4d0a6d6e,2708204,SÃO BRÁS,2,
0000ae088382dfab0815,2805703,PROPRIÁ,2,
0000637adf93b5c40c7f,2707503,PORTO REAL DO COLÉGIO,3,
0000ca27107cb3a78111,2705903,OLHO D'ÁGUA GRANDE,1,
00003d74dd6ebe5e395c,2701506,CAMPO GRANDE,1,
0000d67f3e110821319a,2702900,GIRAU DO PONCIANO,1,
0000047783504ded575c,2704104,LAGOA DA CANOA,1,
00000a213660a5129f96,2702355,CRAÍBAS,1,
0000689d3c4529c3a0ab,2703700,JARAMATAIA,1,
00004bb5b9f4aac7278a,2700706,BATALHA,1,
000051e3711d449c93c0,2700904,BELO MONTE,1,
00009802d8ff9f020e1d,2706406,PÃO DE AÇÚCAR,1,
00006ffe8815274109e0,2706208,PALESTINA,1,
00006be3c93c08d9f98d,2703403,JACARÉ DOS HOMENS,1,
0000a0d44050d037e45d,2705408,MONTEIRÓPOLIS,1,
000050b6bb11437534ab,2705705,OLHO D'ÁGUA DAS FLORES,1,
00003d6b5e377a093ea8,2706000,OLIVENÇA,1,
000095528f3ba015be9c,2704401,MAJOR ISIDORO,1,
00004950ca3bfa84bdf0,2702504,DOIS RIACHOS,1,
00009c807d4d34694d12,2701209,CACIMBINHAS,1,
0000263e9d538e8473d2,2708006,SANTANA DO IPANEMA,1,
0000b9c392f36f722658,2701803,CARNEIROS,1,
0000e989168f802c0e2b,2707206,POÇO DAS TRINCHEIRAS,1,
00000e87808f27b6b88c,2600500,ÁGUAS BELAS,1,
000058a6096795debb4e,2704609,MARAVILHA,1,
000071fc072b8b5b290c,2607505,ITAÍBA,1,
0000ed18d615f7d5a3bb,2706109,OURO BRANCO,1,
0000da45eb0b9b54bf6f,2606507,IATI,1,
00003532230a8aac8408,2705309,MINADOR DO NEGRÃO,1,
0000500633298ef92ebb,2702553,ESTRELA DE ALAGOAS,1,
000042f6fe6be47c9d1c,2602100,BOM CONSELHO,1,
0000c1b6993f448cf12d,2706307,PALMEIRA DOS ÍNDIOS,1,
0000500aab2b099c2548,2707602,QUEBRANGULO,1,
0000810e5995929fd1d2,2703106,IGACI,1,
00004a4486932972a7f7,2702009,COITÉ DO NÓIA,1,
00006b48af82ff67b026,2709103,TAQUARANA,2,
0000cadfb8e0183559dd,2709004,TANQUE D'ARCA,2,
0000bdf333fc7d4305bc,2700805,BELÉM,2,
000076603192fe96cd38,2704906,MAR VERMELHO,2,
0000b552e1a8dc556df3,2700201,ANADIA,2,
000075fda18d37b62f78,2704807,MARIBONDO,2,
00006d43a72e3508b569,2707008,PINDOBA,2,
000045bd6e160b76b867,2701001,BOCA DA MATA,2,
00002966cc24ff55d5ac,2700409,ATALAIA,2,
0000def20c1f38754fe3,2701308,CAJUEIRO,2,
000027783604e5c2fa66,2709400,VIÇOSA,2,
00007dda96ab75ec9ad0,2701704,CAPELA,2,
0000f6e1ef7a9fc74e47,2708105,SANTANA DO MUNDAÚ,2,
0000c23a799dd12223a1,2701902,CHÃ PRETA,2,
0000737c45b210a72781,2604700,CORRENTES,2,
0000221fac3a22af45fd,2608602,LAGOA DO OURO,1,
000088909aa835d15806,2706604,PAULO JACINTO,2,
0000f836dda21317b089,2615102,TEREZINHA,1,
0000df49b56369b8bbde,2602407,BREJÃO,1,
0000d8ec1fcdab496b50,2606002,GARANHUNS,1,
0000109aaece92b77cb9,2610301,PARANATAMA,1,
0000e0f4c089b461b86d,2603207,CAETÉS,1,
00006f828d58e2a3918d,2613206,SÃO JOÃO,1,
0000733d4e28a68451b4,2610103,PALMEIRINA,2,
000033b0ed74e4a17f3c,2601003,ANGELIM,1,
00005bf4b32f5d163712,2708303,SÃO JOSÉ DA LAJE,2,
00003f6ca7b11d466ee8,2603702,CANHOTINHO,2,
0000b1b2c8086c39d663,2603306,CALÇADO,1,
000004fd0a77e559e598,2608800,LAJEDO,1,
0000fb6adf549c4a76e3,2608404,JUREMA,2,
000032d0fe9f1b77859e,2611507,QUIPAPÁ,2,
00009a28a2483e7fa0f2,2610202,PANELAS,2,
00002556b47acca35f74,2606705,IBIRAJUBA,1,
0000ed896adde98856a2,2613008,SÃO BENTO DO UNA,1,
0000f373c596968d18e0,2603108,CACHOEIRINHA,1,
000082ee3ac53e8e3fa2,2608305,JUPI,1,
0000dc69850666b72888,2608255,JUCATI,1,
0000c0894e36ec5cd063,2603801,CAPOEIRAS,1,
00007a847a2e9b374a40,2610905,PESQUEIRA,1,
0000fc99d29b9b609d47,2616001,VENTUROSA,1,
00000d9ba1aafb36ed6c,2600609,ALAGOINHA,1,
00007b97eb3eaa0703b5,2610806,PEDRA,1,
00009cda891890523821,2612307,SALOÁ,1,
0000a88b6abb463eaf15,2602803,BUÍQUE,1,
0000a7e789d651b1c6fb,2615805,TUPANATINGA,1,
0000f186a19c135b86d8,2606606,IBIMIRIM,1,
000090012c11bb36fb6e,2605707,FLORESTA,1,
00005e87ba81d9b2686c,2601805,BETÂNIA,1,
00002ca17483a96e110d,2607000,INAJÁ,1,
0000c4ba727106ab1a8f,2705002,MATA GRANDE,1,
00003d86f2275bff922f,2614808,TACARATU,1,
0000706158f2f668b66f,2609154,MANARI,1,
0000212718b0aa8d695e,2701605,CANAPI,1,
0000365f35c367840a53,2703304,INHAPI,1,
000005271fc23594455a,2708956,SENADOR RUI PALMEIRA,1,
0000dd5e9d3906d3adab,2708402,SÃO JOSÉ DA TAPERA,1,
000027ba8e886cf4c986,2707107,PIRANHAS,2,
0000db505a7f33019f10,2705804,OLHO D'ÁGUA DO CASADO,1,
0000dcd84a1089e52fda,2700102,ÁGUA BRANCA,1,
0000e8d0a2403f4dd84a,2702405,DELMIRO GOUVEIA,1,
