system:index,CD_GEOCMU,NM_MUNICIP,mean,.geo
000056fe184b2a157f84,3510500,CARAGUATATUBA,2.9954335320741974,
00003129e8a813f61404,3550704,SÃO SEBASTIÃO,2.9730353266424583,
0000ec900bb96d740abf,3545001,SALESÓPOLIS,3.0,
0000cc4c6b5e516230cf,3506359,BERTIOGA,2.9198713355308237,
0000dae5ba66f6679c34,3524907,JAMBEIRO,3.0,
0000ae2aada9dcf7feb8,3546009,SANTA BRANCA,3.0,
0000a120e943773273e2,3506607,BIRITIBA MIRIM,3.0,
0000b46704d5f92c7605,3548500,SANTOS,2.625000000000001,
000015d03067d7a0b626,3518701,GUARUJÁ,1.9954526999593993,
000066a86b9ca3a585df,3551009,SÃO VICENTE,2.6225672713829256,
000046f687c05b80cd47,3547809,SANTO ANDRÉ,3.0,
0000f45c190089530aed,3552502,SUZANO,3.0,
0000b4911dc435e2fac9,3544103,RIO GRANDE DA SERRA,3.0,
000017e48a646c19ba09,3543303,RIBEIRÃO PIRES,3.0,
000062bc5ef81bf8e428,3513504,CUBATÃO,2.995643238799836,
000017ac8f27b586c01b,3548708,SÃO BERNARDO DO CAMPO,3.0,
00007e78ff6b932ea38a,3541000,PRAIA GRANDE,2.221447116519368,
00001db2fa0b09ce9891,3531100,MONGAGUÁ,2.3280485471393817,
0000bff1910d9e200a65,3550308,SÃO PAULO,3.0,
00003661d7f5ec20272a,3522109,ITANHAÉM,2.6803251503820524,
00007596f781d651ec4b,3526209,JUQUITIBA,3.0,
0000cbda612db5ce7195,3515103,EMBU-GUAÇU,3.0,
0000e10e4cd05878fddd,3548807,SÃO CAETANO DO SUL,3.0,
0000dfb93d86d799a34d,3513801,DIADEMA,3.0,
00008408dbd38986c5a7,3522208,ITAPECERICA DA SERRA,3.0,
0000af52f78d606f8355,3515004,EMBU DAS ARTES,3.0,
0000da88d58821548a15,3552809,TABOÃO DA SERRA,3.0,
000083324b0f5032a98d,3513009,COTIA,3.0,
0000d535cda3cd2d5c45,3534401,OSASCO,3.0,
0000611f4cf6be2d64de,3510609,CARAPICUÍBA,3.0,
00008874901ca7614ae2,3518800,GUARULHOS,3.0,
0000deab0214cc618c46,3523107,ITAQUAQUECETUBA,3.0,
0000ee18fc758bcc6bf5,3503901,ARUJÁ,3.0,
00005f4e05d50ff246d9,3515707,FERRAZ DE VASCONCELOS,3.0,
00005ddf38fc835953c9,3539806,POÁ,3.0,
0000cb9c13145b35f265,3529401,MAUÁ,3.0,
00000c3c04841348ab2d,3532405,NAZARÉ PAULISTA,3.0,
0000d9669e6610c1121d,3528502,MAIRIPORÃ,3.0,
000035d7780e79a6a8c9,3507100,BOM JESUS DOS PERDÕES,3.0,
0000c9d3784b0b39c604,3504107,ATIBAIA,3.0,
0000ccfaaada8dc72d68,3525201,JARINU,3.0,
0000f073b20d13b8671c,3525904,JUNDIAÍ,3.0,
0000cfe79ec5ca0c1c92,3556503,VÁRZEA PAULISTA,3.0,
00000f67caba1ec42183,3509601,CAMPO LIMPO PAULISTA,3.0,
000017ad0813d5373c2a,3516408,FRANCO DA ROCHA,3.0,
0000af536c6d7ca3a793,3516309,FRANCISCO MORATO,3.0,
0000a4e1f951ee113fda,3509007,CAIEIRAS,3.0,
00001542635178c1185a,3509205,CAJAMAR,3.0,
0000060cad2a1ff4fb66,3547304,SANTANA DE PARNAÍBA,3.0,
00004ffe162adfdcb93d,3505708,BARUERI,3.0,
000070a431b377a9984c,3525003,JANDIRA,3.0,
00005fa3c687b8ba1c0f,3522505,ITAPEVI,3.0,
0000ac6c8d862dbd56fa,3556453,VARGEM GRANDE PAULISTA,3.0,
000048704cf877de2d2b,3550605,SÃO ROQUE,3.0,
000029d4882610561448,3519709,IBIÚNA,3.0,
000058ba28455d943c22,3502754,ARAÇARIGUAMA,3.0,
00006ea1820e5454dc56,3539103,PIRAPORA DO BOM JESUS,3.0,
000059e10b67e90e7392,3508405,CABREÚVA,3.0,
00008fcbb16786e9befd,3523909,ITU,3.0,
0000193b1f55c1e09705,3527306,LOUVEIRA,3.0,
0000e36fdeba8c105015,3524006,ITUPEVA,3.0,
00006bc64e85ad2dc2c2,3528403,MAIRINQUE,3.0,
0000b7484740a2d8014b,3501152,ALUMÍNIO,3.0,
0000fcab2337b7ec5510,3549953,SÃO LOURENÇO DA SERRA,3.0,
0000c42e22445dadf55e,3537206,PEDRO DE TOLEDO,3.0,
0000c1215c9e7093507c,3537602,PERUÍBE,2.3187195546276973,
00007c21b789b144eb5b,3523305,ITARIRI,2.734976468737036,
0000e8f6c073056c7f93,3520426,ILHA COMPRIDA,2.0,
00008a88d4d17f43822f,3520400,ILHABELA,0.9846428531070253,
00001d0f307840fd6c0c,4202453,BOMBINHAS,0.9364870784056065,
00002115f11bf7a4d990,4213500,PORTO BELO,1.0,
000020aae600f448d951,4218004,TIJUCAS,1.0,
0000d2fee04e48e9ca23,4203709,CANELINHA,1.0,
0000ebfeb948d9879436,4208302,ITAPEMA,0.9994577006507592,
0000b655b83ee169397a,4202008,BALNEÁRIO CAMBORIÚ,0.9857723577235773,
0000b28a216e4f2b2b28,4203204,CAMBORIÚ,1.0,
0000a01001f3684933c6,4208203,ITAJAÍ,0.9992393061385277,
0000288aa396f8eded8b,4211306,NAVEGANTES,0.9987414787624542,
00001fc6747682ba2a44,4212502,PENHA,0.9976014391365181,
00008cd2fb7823a2cf8c,4212809,BALNEÁRIO PIÇARRAS,1.0,
0000d1d5cca0a847f2c4,4202107,BARRA VELHA,0.9777988773771958,
0000fdf20c7946b96f64,4201307,ARAQUARI,0.9645940044487076,
000000396342e217a7c8,4202057,BALNEÁRIO BARRA DO SUL,0.9761101742551996,
0000379e7cee75cae0bd,4216206,SÃO FRANCISCO DO SUL,0.8415622349948174,
0000d20a0f1574d96276,4208450,ITAPOÁ,0.9776737883657904,
0000af8c4bf2aa386963,4205803,GARUVA,0.9912491420727523,
00005ff7d2d543e45b8b,3509908,CANANÉIA,1.8631781327869053,
000051e98308c5134f07,4109500,GUARAQUEÇABA,0.9698757011790466,
000027f1c59aaafc2ed2,3536208,PARIQUERA-AÇU,2.0,
000013c0daa9692ce919,4104006,CAMPINA GRANDE DO SUL,1.0515220611729175,
000090bd5b5003460e75,4103107,BOCAIÚVA DO SUL,1.1530176292829872,
00005a15a2c133a5bf5d,4101200,ANTONINA,0.978509647371923,
00001271edc0c9c618a4,4118204,PARANAGUÁ,0.6583546462063086,
0000a609f6f5388055fe,4116208,MORRETES,0.9999771270421263,
0000c95179a9676c885c,4109609,GUARATUBA,0.9999409839741981,
00002d54b06ba447a534,4115705,MATINHOS,1.0,
0000d460ec11c7cba130,4119954,PONTAL DO PARANÁ,0.9922230057984641,
00007413d38943adcb20,4209102,JOINVILLE,0.9919221691964919,
0000c67cae730eb0fe5e,4203303,CAMPO ALEGRE,1.0,
000045a5372f7bf7c6c1,4127601,TIJUCAS DO SUL,1.0,
0000c1bfa99519de08ab,4208906,JARAGUÁ DO SUL,1.0,
0000f02521fbd469eff8,4215802,SÃO BENTO DO SUL,1.0,
00005849f0ab289a07a8,4100301,AGUDOS DO SUL,1.0,
0000030b6335f5b7b6a4,4119103,PIÊN,1.0,
00009a2d0c29b851c056,4125506,SÃO JOSÉ DOS PINHAIS,1.0,
0000be1c718cd3b943e3,4114302,MANDIRITUBA,1.0,
000049f5adf16adbf53e,4121208,QUITANDINHA,1.0,
0000fc54e0ee07501ad0,4107652,FAZENDA RIO GRANDE,1.0,
0000dae357e3db695044,4101804,ARAUCÁRIA,1.0,
0000ecf7bd723d9b7ea6,4119509,PIRAQUARA,1.0,
0000b75c2e4d5767b95c,4120804,QUATRO BARRAS,1.0,
00006749b8d6d1782efe,4105805,COLOMBO,1.0,
0000e7571ac1ecf025e2,4100400,ALMIRANTE TAMANDARÉ,1.0,
0000149feb36d53803fd,4104253,CAMPO MAGRO,1.0,
000032ea476dd97f0cb4,4106902,CURITIBA,1.0,
0000fc07527fe7a2f7a5,4119152,PINHAIS,1.0,
0000e5c4877b6fc03a94,4106209,CONTENDA,1.0,
00001eeca834444b4eb8,4113205,LAPA,1.0,
0000baf5b6f57b50a34c,4102307,BALSA NOVA,1.0,
0000eac93de54455dce2,4117701,PALMEIRA,1.0,
0000f98ef522c58d791a,4120101,PORTO AMAZONAS,1.0,
0000218a95dd2bf3b720,4101309,ANTÔNIO OLINTO,1.0,
00004de47c8036978fad,4122305,RIO NEGRO,1.0,
0000faff9cc866838a45,4210100,MAFRA,1.0,
0000658a4b66285eb1f3,4104105,CAMPO DO TENENTE,1.0,
00000ac2f2270960b0c3,4215000,RIO NEGRINHO,1.0,
00003eedc8de484bbdbc,4208104,ITAIÓPOLIS,1.0,
00006fe58adfa641a3df,4215679,SANTA TEREZINHA,1.0,
00009588eed23f0b34f6,4209151,JOSÉ BOITEUX,1.0,
0000b08dc7f66dbe939c,4219358,VITOR MEIRELES,1.0,
000062d544a879e54f66,4214508,RIO DO CAMPO,1.0,
0000d1519d1eb42ad4ab,4215307,SALETE,1.0,
000025ce5e8262cea76e,4219408,WITMARSUM,1.0,
000082ec29a9438d2ee5,4217808,TAIÓ,1.0,
0000f464655656a9b415,4214607,RIO DO OESTE,1.0,
000051a43ee56fffb548,4205100,DONA EMMA,1.0,
000023a15782bacd488d,4214003,PRESIDENTE GETÚLIO,1.0,
0000bfc3e83e9060bb42,4205159,DOUTOR PEDRINHO,1.0,
00006d3b86d0b0c2eaef,4202206,BENEDITO NOVO,1.0,
00008ba25e1fef3de204,4206900,IBIRAMA,1.0,
000036e27dae1c1f6fb9,4201703,ASCURRA,1.0,
00000649ab5d5c2c995b,4215109,RODEIO,1.0,
00002e3f6fd27e5df252,4214706,RIO DOS CEDROS,1.0,
00003f1d63d15a1c3771,4204509,CORUPÁ,1.0,
00002e237ae185d015f5,4217402,SCHROEDER,1.0,
0000abbd07fc181e8eea,4206504,GUARAMIRIM,1.0,
0000d703ba067e572503,4210605,MASSARANDUBA,1.0,
000066354f6ea9eacfe4,4202404,BLUMENAU,1.0,
00005fa2d2b3b8cc9259,4216354,SÃO JOÃO DO ITAPERIÚ,1.0,
00008a1baaafa54da4e2,4210001,LUIZ ALVES,1.0,
00003436cef4f6f2f100,4207106,ILHOTA,1.0,
0000cdb878846af6f1be,4205902,GASPAR,1.0,
000002ce15354aa326fc,4213203,POMERODE,1.0,
00009c7ce4469a288d89,4207502,INDAIAL,1.0,
00000e1a2f28e0c3fa05,4218202,TIMBÓ,1.0,
000032ffc09238ef7c42,4201257,APIÚNA,1.0,
00004448ba9bf711f014,4214102,PRESIDENTE NEREU,1.0,
0000a80425f7c3af984a,4202701,BOTUVERÁ,1.0,
00000f18b7ca34a7a37e,4206306,GUABIRUBA,1.0,
0000ab0d590c4cef932b,4202909,BRUSQUE,1.0,
0000775c71c3760076aa,4211504,NOVA TRENTO,1.0,
00000de550166d21123d,4216305,SÃO JOÃO BATISTA,1.0,
0000bffd31cb94e4eb69,4210209,MAJOR GERCINO,1.0,
000071b92d10442b1156,4200903,ANGELINA,1.0,
00007bdd2bfc41455962,4209805,LEOBERTO LEAL,1.0,
0000a0342b8d1f17e97b,4219200,VIDAL RAMOS,1.0,
0000c731094ba380bc2a,4207403,IMBUIA,1.0,
0000d3c94b64ec3e21aa,4200705,ALFREDO WAGNER,1.0,
0000a9e37260fecec44c,4208500,ITUPORANGA,1.0,
0000eafd94a7eb01ebd6,4204194,CHAPADÃO DO LAGEADO,1.0,
0000109970bc1be45510,4202602,BOM RETIRO,1.0,
0000e4fa2f883f6b1eab,4212700,PETROLÂNDIA,1.0,
0000033fb286ec9fa36f,4201901,AURORA,1.0,
0000b979b9c19d57641d,4201802,ATALANTA,1.0,
00008ef74805989305a3,4200309,AGRONÔMICA,1.0,
0000859c4f212e9f6e7e,4209904,LONTRAS,1.0,
0000a60d27db66637751,4214805,RIO DO SUL,1.0,
0000399e9f1cf8f86a1b,4209508,LAURENTINO,1.0,
0000718f3216244b403b,4218608,TROMBUDO CENTRAL,1.0,
00007a177b11f58fbb77,4200200,AGROLÂNDIA,1.0,
000051f32ee6e3b46dc4,4202859,BRAÇO DO TROMBUDO,1.0,
0000f6187ccec4405413,4213708,POUSO REDONDO,1.0,
00007127c4acf3c5a852,4210852,MIRIM DOCE,1.0,
0000e8656d259070de51,4211751,OTACÍLIO COSTA,1.0,
0000f74c22e4af85f227,4202438,BOCAINA DO SUL,1.0,
0000351feb728811316b,4209300,LAGES,1.0,
00000a89f3d47b6489c9,4212056,PALMEIRA,1.0,
0000854c08a86f05be9d,4204558,CORREIA PINTO,1.0,
00001ecc073de1952cf0,4203253,CAPÃO ALTO,1.0,
0000ac1af7e425e40571,4216800,SÃO JOSÉ DO CERRITO,1.0,
0000584f70a41d7569ae,4203402,CAMPO BELO DO SUL,1.0,
00007695ddec9a54b09e,4213302,PONTE ALTA,1.0,
00008225c811255db290,4204806,CURITIBANOS,1.0,
00009ce788963a10aac2,4216057,SÃO CRISTÓVÃO DO SUL,1.0,
000099b2c6f19756bdc4,4213351,PONTE ALTA DO NORTE,1.0,
00009609422622d10255,4215505,SANTA CECÍLIA,1.0,
00009ec0a8275a8e3a60,4212205,PAPANDUVA,1.0,
0000b11cc297115ac033,4211108,MONTE CASTELO,1.0,
0000ed8f99993d1504fb,4210308,MAJOR VIEIRA,1.0,
0000294a3ff467ff5679,4218251,TIMBÓ GRANDE,1.0,
000029a3c1030d0739cd,4209706,LEBON RÉGIS,1.0,
0000d7181e4adc09dac1,4202875,BRUNÓPOLIS,1.0,
00009248ca5554355dcc,4205555,FREI ROGÉRIO,1.0,
00005a6769ec8b3056e5,4219150,VARGEM,1.0,
00005d574a611a043d77,4203600,CAMPOS NOVOS,1.0,
0000f7e421c6a4f81efd,4211058,MONTE CARLO,1.0,
0000ff1bb8cee06176f6,4217907,TANGARÁ,1.0,
0000ac71d22a17c61962,4205506,FRAIBURGO,1.0,
000073ef1976e4391f01,4203006,CAÇADOR,1.0,
00006e9da9a34ba25d9c,4214409,RIO DAS ANTAS,1.0,
0000d9e3169b3d4601df,4219309,VIDEIRA,1.0,
000099f3de31ea898342,4206751,IBIAM,1.0,
000099f4d229a65b2e98,4213005,PINHEIRO PRETO,1.0,
0000e7aa57a1a7356e55,4207577,IOMERÊ,1.0,
00000f76c3ab7cf2253f,4201604,ARROIO TRINTA,1.0,
00007be3f5fbc03eebe1,4218509,TREZE TÍLIAS,1.0,
000072d1b3ce96b3abb2,4206801,IBICARÉ,1.0,
000085932cd278d8c7b2,4206702,HERVAL D'OESTE,1.0,
0000566b8318425dc78c,4205209,ERVAL VELHO,1.0,
00000f48c4c481d5cb7c,4200051,ABDON BATISTA,1.0,
0000e122d52fcfdfe636,4204152,CELSO RAMOS,1.0,
000076cbb41760434d6e,4301800,BARRACÃO,1.0,
00006f15e8b22ff2d980,4201000,ANITA GARIBALDI,1.0,
0000cc8150511d7ed6c8,4314464,PINHAL DA SERRA,1.0,
0000f6ebf7d4bea613d5,4307401,ESMERALDA,1.0,
0000355323497c4e995e,4204178,CERRO NEGRO,1.0,
00007b9d6ce9afbe4a63,4322509,VACARIA,1.0,
00008036669263cceb9f,4311304,LAGOA VERMELHA,1.0,
0000711fb453a16c7fa2,4304622,CAPÃO BONITO DO SUL,1.0,
0000e66f27a97491eb23,4312617,MUITOS CAPÕES,1.0,
0000e2a808cdd72e395b,4309902,IBIRAIARAS,1.0,
00004f8c6518dff0d098,4304952,CASEIROS,1.0,
00005486b126d38ebb3a,4309803,IBIAÇÁ,1.0,
000023dac5ebd8c834c9,4316600,SANANDUVA,1.0,
000005872cedceb44dc7,4322186,TUPANCI DO SUL,1.0,
000037aefbaeff750921,4318606,SÃO JOSÉ DO OURO,1.0,
00001b0a67a3c2d272fe,4303202,CACIQUE DOBLE,1.0,
00009a71a182192f9a6d,4313607,PAIM FILHO,1.0,
0000de71222f8af30805,4317954,SANTO EXPEDITO DO SUL,1.0,
00004543690a0367a847,4318424,SÃO JOÃO DA URTIGA,1.0,
000060252e30b54d26d0,4305371,CHARRUA,1.0,
000066720fe0ad0431c9,4308250,FLORIANO PEIXOTO,1.0,
0000805a108ce8eb15fb,4305116,CENTENÁRIO,1.0,
0000deb88255830a9627,4320909,TAPEJARA,1.0,
0000a0d470c3f9bdf551,4316733,SANTA CECÍLIA DO SUL,1.0,
0000f4fa5df47695e0b2,4300059,ÁGUA SANTA,1.0,
0000770db44f7d54f672,4305504,CIRÍACO,1.0,
0000bd235aada8104eb4,4312625,MULITERNO,1.0,
000087428d9762f2af57,4306304,DAVID CANABARRO,1.0,
0000186a615b0ec85684,4308854,GENTIL,1.0,
000083455459b6e8f48b,4317558,SANTO ANTÔNIO DO PALMA,1.0,
00007ee64873e6440061,4311809,MARAU,1.0,
0000cf9792113065ebe2,4323408,VILA MARIA,1.0,
00006647ebe8e6d7c19b,4312138,MATO CASTELHANO,1.0,
0000f0600e4b7546c85c,4323358,VILA LÂNGARO,1.0,
0000fcd38cb80eb98356,4314100,PASSO FUNDO,1.0,
0000f2ffff472c99f9c1,4305975,COXILHA,1.0,
000024796cf8140433ce,4312674,NICOLAU VERGUEIRO,1.0,
00006953adf011caaa2d,4309951,IBIRAPUITÃ,1.0,
00000d2dacd395389583,4307054,ERNESTINA,1.0,
0000041c0d764b29e200,4321469,TIO HUGO,1.0,
00007c791e2a9fd36e2f,4320800,SOLEDADE,1.0,
0000ae966bb253e7ab49,4312427,MORMAÇO,1.0,
0000ca7643945aa8011b,4323200,VICTOR GRAEFF,1.0,
000087dcffca274e07b8,4312658,NÃO-ME-TOQUE,1.0,
000001fa4e414a446ff0,4317756,SANTO ANTÔNIO DO PLANALTO,1.0,
00001df2e40c68aa55c8,4314779,PONTÃO,1.0,
00007141f961b5d23bce,4304705,CARAZINHO,1.0,
0000e290f4b81ce1b9c8,4305850,COQUEIROS DO SUL,1.0,
0000545169b06b9ed7c2,4320503,SERTÃO,1.0,
0000b1be86c2f916ccd4,4310462,IPIRANGA DO SUL,1.0,
0000810136faf096f1d4,4307559,ESTAÇÃO,1.0,
000018ec575f594fc505,4308904,GETÚLIO VARGAS,1.0,
00001676aaa04af61f83,4301552,ÁUREA,1.0,
00001c02fa8cbc8d18fc,4307005,ERECHIM,1.0,
0000fd6c7a1feda179e2,4308706,GAURAMA,1.0,
00007e315bb6089337fe,4322905,VIADUTOS,1.0,
0000f6ff8a1117ec7a33,4321634,TRÊS ARROIOS,1.0,
0000189abc3fa50dfae4,4301701,BARÃO DE COTEGIPE,1.0,
0000e8c20178c738f929,4314134,PAULO BENTO,1.0,
00006e0beb40044ecb0b,4306973,EREBANGO,1.0,
000039c7c517e98f3597,4315313,QUATRO IRMÃOS,1.0,
0000953e7988c95e8d19,4310900,JACUTINGA,1.0,
000059c71b1444215f49,4316105,RONDA ALTA,1.0,
0000b0e6c46b5073d98a,4303806,CAMPINAS DO SUL,1.0,
0000d34d6deaa5c41112,4306130,CRUZALTENSE,1.0,
0000737d7f575d6fc52e,4314787,PONTE PRETA,1.0,
00005d47f1bd9ca95711,4300901,ARATIBA,1.0,
00002584a4dbf4acf5d7,4301925,BARRA DO RIO AZUL,1.0,
00000d4d3b9d7eeb7b7c,4310702,ITATIBA DO SUL,1.0,
000008285b2d32c4429d,4319703,SÃO VALENTIM,1.0,
00003bfe8802283ec91c,4306957,ENTRE RIOS DO SUL,1.0,
00008462a30e9e200560,4302055,BENJAMIN CONSTANT DO SUL,1.0,
0000e55747e8ff4a1b86,4307203,ERVAL GRANDE,1.0,
000024d01c3c59dcd4d5,4308052,FAXINALZINHO,1.0,
0000ef8cb32e0efd112b,4208005,ITÁ,1.0,
0000e62183a135fbaa17,4204301,CONCÓRDIA,1.0,
0000a0923aaf3fb43cf9,4312005,MARIANO MORO,1.0,
0000e1c58cddae9cbf9c,4320602,SEVERIANO DE ALMEIDA,1.0,
0000934ec64508e391c5,4311908,MARCELINO RAMOS,1.0,
0000559fdb9a2c91c585,4208609,JABORÁ,1.0,
0000aa17137de59d109e,4213906,PRESIDENTE CASTELLO BRANCO,1.0,
0000671efb62f5f821b8,4204004,CATANDUVAS,1.0,
0000a3aa7e3ebc428773,4209003,JOAÇABA,1.0,
00004453bece15da287c,4211801,OURO,1.0,
0000759f1f36d0babc09,4207601,IPIRA,1.0,
0000f6e64ce6c11a1526,4212601,PERITIBA,1.0,
0000252c162196172d0e,4203907,CAPINZAL,1.0,
0000ec144914c5b97af0,4213104,PIRATUBA,1.0,
00008b96290214e587d0,4200754,ALTO BELA VISTA,1.0,
00005aef73f0d650186f,4312203,MAXIMILIANO DE ALMEIDA,1.0,
0000c7e2dfe9e3c2d10f,4304853,CARLOS GOMES,1.0,
000074baa2c59ddd14c8,4311700,MACHADINHO,1.0,
000032b40e4aa5d9d501,4219853,ZORTÉA,1.0,
00003b0613828eda334b,4209201,LACERDÓPOLIS,1.0,
00008c6818ad8d751d1d,4210035,LUZERNA,1.0,
0000b3909364ccc66e68,4200408,ÁGUA DOCE,1.0,
0000797acd8d0a4c0de2,4215406,SALTO VELOSO,1.0,
0000e2d63ccc6687019b,4210050,MACIEIRA,1.0,
0000fb4fba88f04a8acf,4219176,VARGEM BONITA,1.0,
000033bba5e86d47f069,4213401,PONTE SERRADA,1.0,
00001e6cf7bde009da03,4108502,GENERAL CARNEIRO,1.0,
0000fca726b3d7743597,4117602,PALMAS,1.0,
000039b6defd634778f3,4102901,BITURUNA,1.0,
00007013a2dc903ddd44,4212270,PASSOS MAIA,1.0,
00008d64bf0bf3f3fc94,4209854,LINDÓIA DO SUL,1.0,
000069f707f32f0d506d,4207809,IRANI,1.0,
00000a7f98b49bbb8f8c,4207700,IPUMIRIM,1.0,
0000da74234e3f69edc2,4201273,ARABUTÃ,1.0,
000083ff1f7df9e3f8f8,4219101,VARGEÃO,1.0,
0000e4a934d535a51157,4205308,FAXINAL DOS GUEDES,1.0,
000051088431bf6e0ca2,4217501,SEARA,1.0,
0000f3781d1a8c06d1ca,4219606,XAVANTINA,1.0,
0000370a21a33ee21141,4219507,XANXERÊ,1.0,
00008304b7d1c40203d5,4211876,PAIAL,1.0,
0000b8bb8a24241e80b4,4204202,CHAPECÓ,1.0,
000099c78b9df22bbf69,4312708,NONOAI,1.0,
00003efaee129e180928,4219705,XAXIM,1.0,
0000a7d6b3e3ad08fabf,4201653,ARVOREDO,1.0,
000043d503d4403172b9,4209458,LAJEADO GRANDE,1.0,
0000f1e8131af88a4bcf,4204350,CORDILHEIRA ALTA,1.0,
000094660b2de4c675e4,4204400,CORONEL FREITAS,1.0,
0000bf0a9c2799ea8396,4210555,MAREMA,1.0,
0000397e09f92274f94d,4205175,ENTRE RIOS,1.0,
00001ab6c6cbba2775e9,4207684,IPUAÇU,1.0,
00004a5df1bdd49cd380,4214201,QUILOMBO,1.0,
0000976e76250e3b4759,4202537,BOM JESUS,1.0,
000093146547899874c9,4211850,OURO VERDE,1.0,
0000e709c623e97f9342,4200101,ABELARDO LUZ,1.0,
0000367b73e8db5f52fc,4105706,CLEVELÂNDIA,1.0,
00005c28707e2fd47634,4106456,CORONEL DOMINGOS SOARES,1.0,
000014c0d4b2f8a8e49b,4114401,MANGUEIRINHA,1.0,
00002f505d7bcbb0bf5c,4216107,SÃO DOMINGOS,1.0,
00007abebb0197e73455,4215695,SANTIAGO DO SUL,1.0,
0000b2fd7f16512db05b,4204459,CORONEL MARTINS,1.0,
00009d30a7514d050735,4211652,NOVO HORIZONTE,1.0,
00008fb7a09437fc4a16,4205605,GALVÃO,1.0,
00008c7418cf1db02858,4209177,JUPIÁ,1.0,
0000f3a176da822e650d,4115309,MARIÓPOLIS,1.0,
0000609568aa62fd93ea,4109658,HONÓRIO SERPA,1.0,
00007e9766df0891b9b9,4118501,PATO BRANCO,1.0,
0000f66514dd48f1738f,4128708,VITORINO,1.0,
00007c4bfb9efc3564cb,4106506,CORONEL VIVIDA,1.0,
0000d5069f350e53366b,4121752,RESERVA DO IGUAÇU,1.0,
00003c8db3c5ef7c0262,4119301,PINHÃO,1.0,
0000f17e7e88aed5aeb7,4106803,CRUZ MACHADO,1.0,
000083c512f19ba949a1,4110201,INÁCIO MARTINS,1.0,
0000b953cd3032da6513,4113908,MALLET,1.0,
0000dc148638d3918ffd,4110706,IRATI,1.0,
0000da6aecae5079b146,4122008,RIO AZUL,1.0,
0000f7f529c03b000554,4121505,REBOUÇAS,1.0,
00008f526645489cacdb,4128203,UNIÃO DA VITÓRIA,1.0,
00004f427f7f3c7485be,4118709,PAULO FRONTIN,1.0,
0000c1c0d0d9113e52a0,4118600,PAULA FREITAS,1.0,
00009299815bfa3a672a,4213609,PORTO UNIÃO,1.0,
000030310fb12ec2376c,4120309,PORTO VITÓRIA,1.0,
0000159f8afa2c932e56,4210704,MATOS COSTA,1.0,
00005d54aa628fd63ac7,4203154,CALMON,1.0,
00003e7a512dcda66d24,4207908,IRINEÓPOLIS,1.0,
000011424a7364b6e97c,4203808,CANOINHAS,1.0,
0000cec6e87a1a99b36a,4125605,SÃO MATEUS DO SUL,1.0,
0000582755d03404cbaf,4218301,TRÊS BARRAS,1.0,
00009f06d3e1ce9d583d,4202131,BELA VISTA DO TOLDO,1.0,
00007f2a86d63c8fa644,4125100,SÃO JOÃO DO TRIUNFO,1.0,
000037103d2c444790ee,4107736,FERNANDES PINHEIRO,1.0,
0000cec43ea6ced4b885,4127007,TEIXEIRA SOARES,1.0,
0000a813520a56a6468c,4127502,TIBAGI,1.0,
0000383a9228ba306229,4110508,IPIRANGA,1.0,
0000ee31409debf7ffea,4110102,IMBITUVA,1.0,
0000cf085d98ad76b36f,4120606,PRUDENTÓPOLIS,1.0,
0000a8b67e0567f4a23d,4108957,GUAMIRANGA,1.0,
000051cb99c9db3f8a34,4109401,GUARAPUAVA,1.0,
0000ce51610725c0576c,4127965,TURVO,1.0,
000036b33416ac5399be,4104402,CÂNDIDO DE ABREU,1.0,
0000672645de0bb7fe0f,4111407,IVAÍ,1.0,
00004879dd1bdab5f6fa,4121703,RESERVA,1.0,
0000743e30ff413f623b,4110078,IMBAÚ,1.0,
000074cd36f2f6ee6259,4122651,ROSÁRIO DO IVAÍ,1.0,
00003588ff105e4c5982,4122172,RIO BRANCO DO IVAÍ,1.0,
0000ee31c344398b4de7,4117305,ORTIGUEIRA,1.0,
0000786263089032f42f,4127106,TELÊMACO BORBA,1.0,
000046a5b6cc8ae32f47,4107009,CURIÚVA,1.0,
0000135f55b8e97efb0b,4128534,VENTANIA,1.0,
00006e1e4bab47370f6b,4109708,IBAITI,1.0,
000086e99984778572d0,4112306,JAPIRA,1.0,
000019e48dd563eaab8a,4126207,SAPOPEMA,1.0,
00006c5411af5ff34572,4107751,FIGUEIRA,1.0,
00009a619283f9adc4c1,4106001,CONGONHINHAS,1.0,
0000e85e2427112bce88,4124707,SÃO JERÔNIMO DA SERRA,1.0,
00000d3a8b762b720cb0,4124301,SANTO ANTÔNIO DO PARAÍSO,1.0,
0000c9f498150a721cbf,4117214,NOVA SANTA BÁRBARA,1.0,
000060249e0534d1f02f,4121901,RIBEIRÃO DO PINHAL,1.0,
000008982079c653479a,4112900,JUNDIAÍ DO SUL,1.0,
000004ff18791f2f805b,4106100,CONSELHEIRO MAIRINCK,1.0,
000047f411a651d065b8,4100103,ABATIÁ,1.0,
00005c57dca7f4b399fa,4102406,BANDEIRANTES,1.0,
0000dcb17ecd7a53692c,4123105,SANTA AMÉLIA,1.0,
0000037d6bee5ad09bef,4102703,BARRA DO JACARÉ,1.0,
00009aae1cfafa4270bb,4101101,ANDIRÁ,1.0,
000018c33ff41d07ee89,4111001,ITAMBARACÁ,1.0,
00004e019a3ba0e7b456,4106407,CORNÉLIO PROCÓPIO,1.0,
